ion_paramter	temperature
6.91091091091   8.17868840845
6.9029029029   8.17868701429
6.89489489489   8.17868561664
6.88688688689   8.1786842188
6.87887887888   8.17868282095
6.87087087087   8.17868136384
6.86286286286   8.17867983043
6.85485485485   8.17867829702
6.84684684685   8.17867676365
6.83883883884   8.17867523394
6.83083083083   8.17867364086
6.82282282282   8.17867195874
6.81481481481   8.17867027661
6.80680680681   8.17866859453
6.7987987988   8.17866691638
6.79079079079   8.1786651741
6.78278278278   8.17866333371
6.77477477477   8.17866148899
6.76676676677   8.17865964374
6.75875875876   8.17865779848
6.75075075075   8.17865588577
6.74274274274   8.17865386156
6.73473473473   8.17865183734
6.72672672673   8.17864981317
6.71871871872   8.17864779353
6.71071071071   8.1786457048
6.7027027027   8.17864349014
6.69469469469   8.17864127049
6.68668668669   8.17863904997
6.67867867868   8.17863682944
6.67067067067   8.17863453641
6.66266266266   8.17863210054
6.65465465465   8.17862966467
6.64664664665   8.17862722883
6.63863863864   8.17862479822
6.63063063063   8.17862229195
6.62262262262   8.17861961985
6.61461461461   8.17861694775
6.60660660661   8.17861427568
6.5985985986   8.1786116092
6.59059059059   8.17860886524
6.58258258258   8.178605934
6.57457457457   8.17860300276
6.56656656657   8.17860007154
6.55855855856   8.17859714632
6.55055055055   8.17859414446
6.54254254254   8.17859093744
6.53453453453   8.17858772387
6.52652652653   8.17858450836
6.51851851852   8.17858129285
6.51051051051   8.17857799743
6.5025025025   8.17857447009
6.49449449449   8.17857094275
6.48648648649   8.17856741542
6.47847847848   8.17856389495
6.47047047047   8.17856029634
6.46246246246   8.17855643716
6.45445445445   8.17855257046
6.44644644645   8.17854870105
6.43843843844   8.17854483163
6.43043043043   8.17854088356
6.42242242242   8.17853665013
6.41441441441   8.17853240867
6.40640640641   8.17852816401
6.3983983984   8.17852391935
6.39039039039   8.17851959403
6.38238238238   8.17851493775
6.37437437437   8.17851028146
6.36636636637   8.17850562518
6.35835835836   8.1785009772
6.35035035035   8.17849625165
6.34234234234   8.17849114382
6.33433433433   8.178486036
6.32632632633   8.17848092818
6.31831831832   8.17847582917
6.31031031031   8.17847065792
6.3023023023   8.17846506962
6.29429429429   8.17845947151
6.28628628629   8.17845386835
6.28001992199   8.17844948382
6.27827827828   8.1784482652
6.27027027027   8.17844258834
6.26226226226   8.17843644184
6.25425425425   8.17843029534
6.24624624625   8.17842414883
6.23823823824   8.17841801225
6.23023023023   8.17841181333
6.22222222222   8.17840508869
6.21421421421   8.17839835288
6.20620620621   8.17839161034
6.1981981982   8.1783848678
6.19019019019   8.17837806284
6.18218218218   8.17837066649
6.17417417417   8.17836327013
6.16616616617   8.17835587378
6.15815815816   8.1783484885
6.15015015015   8.17834105784
6.14214214214   8.17833296585
6.13413413413   8.17832486116
6.12612612613   8.17831674758
6.11811811812   8.178308634
6.11011011011   8.17830047824
6.1021021021   8.17829160162
6.09409409409   8.17828271146
6.08608608609   8.17827381113
6.07807807808   8.1782649108
6.07007007007   8.17825598013
6.06206206206   8.1782462168
6.05405405405   8.17823645347
6.04604604605   8.17822669013
6.03803803804   8.17821693967
6.03003003003   8.17820718766
6.02202202202   8.17819647765
6.01401401401   8.17818576765
6.00600600601   8.17817505764
5.997997998   8.1781643611
5.98998998999   8.17815367964
5.98198198198   8.17814196778
5.97397397397   8.17813023435
5.96596596597   8.17811848586
5.95795795796   8.17810673737
5.94994994995   8.17809498888
5.94194194194   8.17808216358
5.93393393393   8.17806929308
5.92592592593   8.17805640548
5.91791791792   8.17804351787
5.90990990991   8.17803063026
5.9019019019   8.17801654966
5.89389389389   8.17800241257
5.88588588589   8.17798827547
5.87787787788   8.17797415347
5.86986986987   8.17796005424
5.86186186186   8.17794467748
5.85385385385   8.17792919167
5.84584584585   8.17791368391
5.83783783784   8.17789817614
5.82982982983   8.17788266837
5.82182182182   8.17786578558
5.81381381381   8.17784877438
5.80580580581   8.17783176319
5.7977977978   8.17781476793
5.78978978979   8.17779780246
5.78178178178   8.17777932094
5.77377377377   8.17776066057
5.76576576577   8.1777420002
5.75775775776   8.17772335603
5.74974974975   8.17770474592
5.74174174174   8.17768455858
5.73373373373   8.17766412075
5.72572572573   8.17764365132
5.71771771772   8.17762318189
5.70970970971   8.17760271247
5.7017017017   8.17758059998
5.69369369369   8.17755818184
5.68568568569   8.17753572813
5.67767767768   8.17751327443
5.66966966967   8.17749082072
5.66166166166   8.17746655153
5.65365365365   8.1774419214
5.64564564565   8.17741729128
5.63763763764   8.17739267746
5.62962962963   8.177368114
5.62162162162   8.17734155277
5.61361361361   8.17731453529
5.60560560561   8.17728751781
5.5975975976   8.17726051654
5.58958958959   8.17723357202
5.58158158158   8.17720449055
5.57357357357   8.17717485443
5.56556556557   8.17714521831
5.55755755756   8.17711559816
5.54954954955   8.17708604181
5.54154154154   8.17705427044
5.53353353353   8.17702181822
5.52552552553   8.17698930967
5.51751751752   8.17695680113
5.50950950951   8.17692429258
5.5015015015   8.17688940945
5.49349349349   8.1768537507
5.48548548549   8.17681809196
5.47747747748   8.17678244819
5.46946946947   8.17674688448
5.46146146146   8.17670879625
5.45345345345   8.17666975206
5.44544544545   8.17663063757
5.43743743744   8.17659152307
5.42942942943   8.17655240857
5.42142142142   8.17651058996
5.41341341341   8.17646768576
5.40540540541   8.17642478156
5.3973973974   8.17638189055
5.38938938939   8.17633909886
5.38138138138   8.17629334852
5.37337337337   8.17624628748
5.36536536537   8.17619922645
5.35735735736   8.17615217739
5.34934934935   8.17610523836
5.34134134134   8.17605524826
5.33333333333   8.17600372452
5.32532532533   8.17595210381
5.31731731732   8.17590048311
5.30930930931   8.1758488624
5.3013013013   8.17579397543
5.29329329329   8.17573735501
5.28528528529   8.17568073459
5.27727727728   8.1756241231
5.26926926927   8.17556764492
5.26126126126   8.17550761088
5.25325325325   8.17544550644
5.24524524525   8.17538340201
5.23723723724   8.17532130473
5.22922922923   8.17525935301
5.22122122122   8.17519375005
5.21321321321   8.17512576198
5.20520520521   8.17505764232
5.1971971972   8.17498952267
5.18918918919   8.17492140302
5.18118118118   8.17484950125
5.17317317317   8.17477493062
5.16516516517   8.17470021492
5.15715715716   8.17462549922
5.14914914915   8.17455078352
5.14114114114   8.17447206217
5.13313313313   8.17439027233
5.12512512513   8.17430832298
5.11711711712   8.17422637363
5.10910910911   8.17414442428
5.1011011011   8.17405809111
5.09309309309   8.17396821061
5.08508508509   8.1738783301
5.07707707708   8.1737884501
5.06906906907   8.17369876059
5.06106106106   8.17360452721
5.05305305305   8.17350613763
5.04804432301   8.17344447881
5.04504504505   8.17340755689
5.03703703704   8.17330897615
5.02902902903   8.17321039541
5.02102102102   8.17310709404
5.01301301301   8.17299918211
5.00500500501   8.17289106193
4.996996997   8.17278294175
4.98898898899   8.17267482157
4.98098098098   8.17256155189
4.97297297297   8.17244297552
4.96496496496   8.17232439915
4.95695695696   8.17220582278
4.94894894895   8.17208744824
4.94094094094   8.17196383562
4.93293293293   8.17183403129
4.92492492492   8.17170398366
4.91691691692   8.17157393602
4.90890890891   8.17144388838
4.9009009009   8.17130815599
4.89289289289   8.17116553806
4.88488488488   8.17102292012
4.87687687688   8.17088030219
4.86886886887   8.17073787686
4.86086086086   8.17058977057
4.85285285285   8.17043363977
4.84484484484   8.17027723141
4.83683683684   8.17012082306
4.82882882883   8.16996441471
4.82082082082   8.16980178136
4.81281281281   8.16963026563
4.8048048048   8.16945874991
4.7967967968   8.16928723418
4.78878878879   8.16911587666
4.78078078078   8.16893820238
4.77277277277   8.1687501189
4.76476476476   8.16856203542
4.75954647361   8.16843947381
4.75675675676   8.16837395193
4.74874874875   8.16818599843
4.74074074074   8.16799180493
4.73273273273   8.16778586312
4.72472472472   8.16757960948
4.71671671672   8.16737335585
4.70870870871   8.16716710221
4.7007007007   8.16695385021
4.69269269269   8.16672770015
4.68468468468   8.16650155008
4.67667667668   8.16627540002
4.66866866867   8.16604932315
4.66066066066   8.16581668857
4.65265265265   8.16556901136
4.64464464464   8.16532103044
4.63663663664   8.16507304952
4.62862862863   8.16482506861
4.62062062062   8.16456964293
4.61261261261   8.16429776638
4.6046046046   8.16402588982
4.5965965966   8.16375401327
4.58858858859   8.16348213802
4.58722034765   8.1634344688
4.58058058058   8.16320313235
4.57257257257   8.16290505653
4.56456456456   8.16260698071
4.55655655656   8.1623089049
4.54854854855   8.16201082908
4.54054054054   8.16170573502
4.53253253253   8.16137913392
4.52452452452   8.16105232628
4.51651651652   8.16072551864
4.50850850851   8.160398711
4.5005005005   8.16006400742
4.49249249249   8.15970577225
4.48448448448   8.15934753709
4.47647647648   8.15898930192
4.46846846847   8.15863106675
4.46405247524   8.1584294638
4.46046046046   8.1582584954
4.45245245245   8.1578491232
4.44444444444   8.157439751
4.43643643644   8.1570303788
4.42842842843   8.15662100659
4.42042042042   8.15620334085
4.41241241241   8.15575467315
4.4044044044   8.15530600546
4.3963963964   8.15485733776
4.38838838839   8.15440867007
4.38038038038   8.15395526279
4.37237237237   8.15346386746
4.37173015312   8.15342445879
4.36436436436   8.15293965586
4.35635635636   8.15241258321
4.34834834835   8.15188551056
4.34034034034   8.15135248782
4.33233233233   8.15077776525
4.32432432432   8.15020090693
4.31631631632   8.14962404861
4.30830830831   8.14904719028
4.3003003003   8.1484620131
4.29976107233   8.14841945379
4.29229229229   8.14782997003
4.28428428428   8.14719792697
4.27627627628   8.14656588391
4.26826826827   8.14593384084
4.26026026026   8.14530707589
4.25225225225   8.14461555858
4.24424424424   8.14392404127
4.23834298819   8.14341444878
4.23623623624   8.14323252396
4.22822822823   8.1425417908
4.22022022022   8.14186401428
4.21221221221   8.14112686405
4.2042042042   8.14037162154
4.1961961962   8.13961637903
4.18818818819   8.13886113652
4.18343968574   8.13840944378
4.18018018018   8.13809938918
4.17217217217   8.13727221884
4.16416416416   8.13644504849
4.15615615616   8.13561787815
4.14814814815   8.13480094884
4.14014014014   8.13399552215
4.13473958638   8.13340443877
4.13213213213   8.13311905639
4.12412412412   8.13222653135
4.11611611612   8.13132386578
4.10810810811   8.1304212002
4.1001001001   8.12951573805
4.09209209209   8.12855741767
4.09078459598   8.12839943377
4.08408408408   8.12759131398
4.07607607608   8.12660499897
4.06806806807   8.12561861713
4.06006006006   8.12462942181
4.05205205205   8.12354964758
4.05090089143   8.12339442876
4.04404404404   8.12246987335
4.03603603604   8.12139666061
4.02802802803   8.12035134946
4.02002002002   8.11930503869
4.01361441037   8.11838942376
4.01201201201   8.11816037766
4.004004004   8.11701571664
3.995995996   8.11585517554
3.98798798799   8.11467852386
3.97997997998   8.11350187217
3.97922731944   8.11338441875
3.97197197197   8.11225221458
3.96396396396   8.11100181495
3.95595595596   8.10974858759
3.94794794795   8.10846539405
3.94741187347   8.10837941375
3.93993993994   8.10718099977
3.93193193193   8.10577964313
3.92392392392   8.1043843824
3.91798601392   8.10337440874
3.91591591592   8.10302235107
3.90790790791   8.10166044422
3.8998998999   8.10029853736
3.89189189189   8.09881457458
3.88949999516   8.09836940374
3.88388388388   8.09732415418
3.87587587588   8.09583373377
3.86786786787   8.09434110769
3.86274505522   8.09336439873
3.85985985986   8.09281456724
3.85185185185   8.09115832803
3.84384384384   8.08953470495
3.83803938193   8.08835939373
3.83583583584   8.08791321068
3.82782782783   8.08629171642
3.81981981982   8.08467022215
3.81383207703   8.08335438872
3.81181181181   8.08291042634
3.8038038038   8.08113687461
3.7957957958   8.07936332288
3.79121761927   8.07834938372
3.78778778779   8.07753593415
3.77977977978   8.07563668322
3.77177177177   8.07357937821
3.77086475095   8.07334437871
3.76376376376   8.07148192047
3.75575575576   8.06938156737
3.75178218809   8.06833937371
3.74774774775   8.06728121426
3.73973973974   8.06522162836
3.73286425902   8.0633343687
3.73173173173   8.06302349981
3.72372372372   8.06075090117
3.71571571572   8.05847341594
3.71520920463   8.0583293637
3.70770770771   8.05619593071
3.6996996997   8.05391844548
3.69771740113   8.05332435869
3.69169169169   8.05151847818
3.68368368368   8.04909391901
3.68117871419   8.04831935369
3.67567567568   8.04661882487
3.66766766767   8.04414106091
3.66499577549   8.04331434868
3.65965965966   8.04166329695
3.65165165165   8.03899614143
3.64961931444   8.03830934368
3.64364364364   8.03628995572
3.63563563564   8.03362943379
3.63464375918   8.03330433867
3.62762762763   8.0310047477
3.61961961962   8.02838006162
3.61939055027   8.02829933367
3.61161161161   8.02555790282
3.60529297234   8.02329432866
3.6036036036   8.02268913326
3.5955955956   8.0198203637
3.5913217839   8.01828932366
3.58758758759   8.01695159413
3.57957957958   8.01403262279
3.57763334193   8.01328431865
3.57157157157   8.01095364345
3.56470650397   8.00827931365
3.56356356356   8.0078340741
3.55555555556   8.00471450475
3.55185853821   8.00327430864
3.54754754755   8.00149849564
3.53970831187   7.99826930364
3.53953953954   7.99819130798
3.53153153153   7.99426468888
3.52953256337   7.99326429863
3.52352352352   7.99026365448
3.51952061922   7.98825929363
3.51551551552   7.98625383146
3.50952513564   7.98325428862
3.50750750751   7.98224400844
3.49952965206   7.97824928362
3.4994994995   7.97823418542
3.49149149149   7.97395018196
3.49018980134   7.97324427861
3.48348348348   7.96963637345
3.4808732978   7.96823927361
3.47547547548   7.96539202158
3.47138480591   7.9632342686
3.46746746747   7.96120927037
3.46170267472   7.9582292636
3.45945945946   7.95706967348
3.45242436221   7.95322425859
3.45145145145   7.95269246132
3.44344344344   7.9482267538
3.44343003363   7.94821925359
3.43543543544   7.94375960378
3.43446092355   7.94321424858
3.42742742743   7.93928938702
3.4254979284   7.93820924358
3.41941941942   7.93481328447
3.41669770094   7.93320423857
3.41141141141   7.92987430045
3.40880882972   7.92819923357
3.4034034034   7.92446050468
3.40157263084   7.92319422856
3.3953953954   7.9189216685
3.39432930364   7.91818922356
3.38738738739   7.9134715995
3.38696151235   7.91318421855
3.37954450476   7.90817921355
3.37937937938   7.90806778675
3.37261900999   7.90317420854
3.37137137137   7.90227617139
3.36576278342   7.89816920354
3.36336336336   7.89644501516
3.35879770377   7.89316419853
3.35535535536   7.89071662035
3.35175851246   7.88815919353
3.34734734735   7.8850460989
3.34463211677   7.88315418852
3.33933933934   7.8794771075
3.3375525639   7.87814918352
3.33133133133   7.87352558967
3.33083421183   7.87314417851
3.3242538796   7.86813917351
3.32332332332   7.86743841779
3.31758487544   7.8631341685
3.31531531532   7.86138203469
3.31110183189   7.8581291635
3.30730730731   7.85514738871
3.30473260017   7.85312415849
3.2992992993   7.84885461717
3.29841498052   7.84811915349
3.29239698125   7.84311414848
3.29129129129   7.84219457646
3.28652171247   7.83810914348
3.28328328328   7.83536867146
3.28057293542   7.83310413847
3.27527527528   7.82867951297
3.27458037955   7.82809913347
3.26903496153   7.82309412846
3.26726726727   7.82144010333
3.26368599888   7.81808912346
3.25925925926   7.81394703921
3.25837789537   7.81308411845
3.25326591881   7.80807911345
3.25125125125   7.80610660416
3.24823310529   7.80307410844
3.24325178396   7.79806910344
3.24324324324   7.79806052211
3.23827046263   7.79306409843
3.23523523524   7.79006494716
3.23320525353   7.78805909343
3.22811420948   7.78305408842
3.22722722723   7.78219446812
3.22288482524   7.77804908342
3.21921921922   7.77455901325
3.21772394769   7.77304407841
3.21278390586   7.76803907341
3.21121121121   7.7664456973
3.20793387696   7.7630340684
3.2032032032   7.7581941639
3.20304127424   7.7580290634
3.19850154722   7.75302405839
3.1951951952   7.74931901841
3.19403511541   7.74801905339
3.18956868359   7.74301404838
3.18718718719   7.74034538535
3.18510225178   7.73800904338
3.18063581997   7.73300403837
3.17917917918   7.7313717523
3.17631733422   7.72799903337
3.17201017898   7.72299402836
3.17117117117   7.72206628386
3.16759457591   7.71798902336
3.1631819986   7.71298401835
3.16316316316   7.7129625714
3.1588086257   7.70797901335
3.15515515516   7.70383625586
3.15439858086   7.70297400834
3.15000972363   7.69796900334
3.14714714715   7.69470090703
3.14563350039   7.69296399833
3.14124318473   7.68795899333
3.13913913914   7.68553368812
3.13698223508   7.68295398832
3.1327985376   7.67794898331
3.13113113113   7.67595424594
3.12868236609   7.67294397831
3.12461094029   7.6679389733
3.12312312312   7.6661099992
3.12053951449   7.6629339683
3.11646808869   7.65792896329
3.11511511512   7.65625955391
3.11241178016   7.65292395829
3.1086861488   7.64791895328
3.10710710711   7.64580051433
3.10490674014   7.64291394828
3.10096513379   7.63790894327
3.0990990991   7.63553947455
3.09714207055   7.63290393827
3.09342558304   7.62789893326
3.09109109109   7.62475506588
3.08974502792   7.62289392826
3.08601001215   7.61788892325
3.08308308308   7.61392803871
3.08231152146   7.61288391825
3.07861303076   7.60787891324
3.07507507508   7.60309115321
3.07491164813   7.60287390824
3.071032871   7.59786890323
3.06711473182   7.59286389823
3.06706706707   7.59280301158
3.06319659265   7.58785889322
3.05929872679   7.58285388822
3.05905905906   7.58253884497
3.05559937043   7.57784888321
3.05190728085   7.57284387821
3.05105105105   7.57168317115
3.0482901327   7.5678388732
3.04469561157   7.5628338682
3.04304304304   7.56053283463
3.04110109045   7.55782886319
3.03750656933   7.55282385819
3.03503503504   7.54935558878
3.03393993708   7.54781885318
3.03045561022   7.54281384818
3.02702702703   7.53788891526
3.02697128336   7.53780884317
3.0234869565   7.53280383817
3.02000262964   7.52779883316
3.01901901902   7.52638594158
3.0166198491   7.52279382816
3.01327454061   7.51778882315
3.01101101101   7.51451092613
3.00983432935   7.51278381815
3.00650966191   7.50777881314
3.00318499448   7.50277380814
3.003003003   7.5024998354
2.99986032704   7.49776880313
2.99642938357   7.49276379813
2.99499499499   7.49073197299
2.99287458589   7.48775879312
2.98930512198   7.48275378812
2.98698698699   7.47942180623
2.98582302705   7.47774878311
2.982476062   7.47274377811
2.97912909696   7.4677387731
2.97897897898   7.46751428876
2.97590574785   7.4627337681
2.97268820351   7.45772876309
2.97097097097   7.45505754661
2.96951451351   7.45272375809
2.96628909344   7.44771875308
2.96300904494   7.44271374808
2.96296296296   7.44264190843
2.95979855421   7.43770874307
2.95658806348   7.43270373807
2.95495495495   7.43015779821
2.9533332988   7.42769873306
2.94986784516   7.42269372806
2.94694694695   7.41848068648
2.94639787936   7.41768872305
2.94292791356   7.41268371805
2.93953012844   7.40767871304
2.93893893894   7.40679131247
2.9362608519   7.40267370804
2.93300560015   7.39766870303
2.93093093093   7.39447886378
2.92978143076   7.39266369803
2.92661188324   7.38765869302
2.92344233572   7.38265368802
2.92292292292   7.38183348778
2.9202727882   7.37764868301
2.91714477366   7.37264367801
2.91491491491   7.36904418294
2.91404421262   7.367638673
2.91094365157   7.362633668
2.90784686184   7.35762866299
2.90690690691   7.35611745142
2.90474252949   7.35262365799
2.90168855374   7.34761865298
2.8988988989   7.34308645733
2.89861860011   7.34261364798
2.89564654562   7.33760864297
2.89254487268   7.33260363797
2.89089089089   7.32994209903
2.8894960756   7.32759863296
2.88651713018   7.32259362796
2.88353818477   7.31758862295
2.88288288288   7.31648763293
2.88055923935   7.31258361795
2.87758029393   7.30757861294
2.87487487487   7.3029678293
2.87464356192   7.30257360794
2.87172153594   7.29756860293
2.86879950996   7.29256359793
2.86686686687   7.28925326174
2.86587748398   7.28755859292
2.862955458   7.28255358792
2.86005600166   7.27754858291
2.85885885886   7.27547092455
2.85722822256   7.27254357791
2.85444676636   7.2675385729
2.85159802438   7.2625335679
2.85085085085   7.26122084555
2.84884165774   7.25752856289
2.84611813343   7.25252355789
2.84339460912   7.24751855288
2.84284284284   7.24650457516
2.84067108481   7.24251354788
2.8379475605   7.23750854287
2.83534477442   7.23250353787
2.83483483483   7.23151678403
2.83275826289   7.22749853286
2.83011607232   7.22249352786
2.8273650857   7.21748852285
2.82682682683   7.21652352024
2.8245733955   7.21248351785
2.82178170529   7.20747851284
2.81899001509   7.20247350784
2.81881881882   7.20215125733
2.81641190807   7.19746850283
2.81384597935   7.19246349783
2.81128005062   7.18745849282
2.81081081081   7.18654321113
2.80880885525   7.18245348782
2.80635886123   7.17744848281
2.80379627875   7.17244347781
2.8028028028   7.17054847711
2.80116074307   7.1674384728
2.79859631209   7.1624334678
2.79603345539   7.15742846279
2.79479479479   7.155014039
2.79346745013   7.15242345779
2.79095012939   7.14741845278
2.78841627329   7.14241344778
2.78678678679   7.13913854896
2.78592683989   7.13740844277
2.78343640473   7.13240343777
2.78095487075   7.12739843276
2.77877877878   7.12300947365
2.77848289503   7.12239342776
2.7760790163   7.11738842275
2.77367513757   7.11238341775
2.77127125883   7.10737841274
2.77077077077   7.10633636965
2.76892800686   7.10237340774
2.76652276897   7.09736840273
2.76423484294   7.09236339773
2.76276276276   7.08915117055
2.76194579093   7.08735839272
2.75970905785   7.08235338772
2.75747388617   7.07734838271
2.75524488829   7.07234337771
2.75475475475   7.07124282898
2.7530158904   7.0673383727
2.75077077197   7.0623333677
2.74847173904   7.05732836269
2.74674674675   7.05357304673
2.74617270611   7.05232335769
2.74387367318   7.04731835268
2.74157464025   7.04231334768
2.73928001144   7.03730834267
2.73873873874   7.03612908739
2.73703284867   7.03230333767
2.73487351859   7.02729833266
2.73276975973   7.02229332766
2.73073073073   7.01744231996
2.73066925375   7.01728832265
2.72867121489   7.01228331765
2.72667317603   7.00727831264
2.72465367061   7.00227330764
2.72272272272   6.99770541177
2.72253503406   6.99726830263
2.72043547525   6.99226329763
2.7184203229   6.98725829262
2.71640517055   6.98225328762
2.71471471471   6.97805472668
2.71438524638   6.97724828261
2.71225422522   6.97224327761
2.71009267306   6.9672382726
2.70793112089   6.9622332676
2.70670670671   6.95936344239
2.70579572982   6.95722826259
2.7036936952   6.95222325759
2.70159166058   6.94721825258
2.69948962596   6.94221324758
2.6986986987   6.94033002697
2.69741845074   6.93720824257
2.69536589148   6.93220323757
2.69332746849   6.92719823256
2.69130333431   6.92219322756
2.69069069069   6.92068166901
2.68935988692   6.91718822255
2.6874532656   6.91218321755
2.68554664427   6.90717821254
2.68364002294   6.90217320754
2.68268268268   6.89971580652
2.6816730468   6.89716820253
2.67963320355   6.89216319753
2.67762489027   6.88715819252
2.67563949039   6.88215318752
2.67467467467   6.87972097851
2.67365409051   6.87714818251
2.67168864558   6.87214317751
2.6697313397   6.8671381725
2.66780619156   6.8621331675
2.66666666667   6.85916691125
2.66588345552   6.85712816249
2.66402072888   6.85212315749
2.66215449597   6.84711815248
2.66023168637   6.84211314748
2.65865865866   6.83807326045
2.65829418459   6.83710814247
2.65640405863   6.83210313747
2.65451393267   6.82709813246
2.65262380672   6.82209312746
2.65074940914   6.81708812245
2.65065065065   6.81682031207
2.64900673916   6.81208311745
2.64726666498   6.80707811244
2.64552815973   6.80207310744
2.64378965448   6.79706810243
2.64264264264   6.79376595538
2.64205114923   6.79206309743
2.64031264398   6.78705809242
2.63856775699   6.78205308742
2.63682115836   6.77704808241
2.63507455973   6.77204307741
2.63463463463   6.7707859411
2.63330724372   6.7670380724
2.63146941431   6.7620330674
2.62963158489   6.75702806239
2.62779375548   6.75202305739
2.62662662663   6.74900402297
2.62585887004   6.74701805238
2.62390796213   6.74201304738
2.62195705422   6.73700804237
2.62000614632   6.73200303737
2.61861861862   6.72844337008
2.61806984822   6.72699803236
2.61616953206   6.72199302736
2.61430296616   6.71698802235
2.61232217601   6.71198301735
2.61061061061   6.70767513115
2.61035157337   6.70697801234
2.60849180046   6.70197300734
2.60663202755   6.69696800233
2.60477225464   6.69196299733
2.60285471029   6.68695799232
2.6026026026   6.68631048597
2.60089675638   6.68195298732
2.59896151737   6.67694798231
2.59703125318   6.67194297731
2.59509738794   6.6669379723
2.59459459459   6.6656071249
2.59321204156   6.6619329673
2.59132490875   6.65692796229
2.5894460462   6.65192295729
2.58756360124   6.64691795228
2.58658658659   6.64438664713
2.58563180601   6.64191294728
2.58370001078   6.63690794227
2.58176821555   6.63190293727
2.57983642032   6.62689793226
2.57857857858   6.6236390443
2.57792442924   6.62189292726
2.57605730844   6.61688792225
2.57419399961   6.61188291725
2.57228623878   6.60687791224
2.57057057057   6.6024356934
2.57036807664   6.60187290724
2.56856724495   6.59686790223
2.56676641327   6.59186289723
2.56496558158   6.58685789222
2.5631647499   6.58185288722
2.56256256256   6.58020123512
